Date,Open,High,Low,Close,Adj Close,Volume
2020-01-09,28.388429641723633,28.966941833496094,28.34710693359375,28.92561912536621,24.417428970336914,31310879
2020-01-12,28.92561912536621,29.049585342407227,28.55371856689453,28.760330200195312,24.277902603149414,24584632
2020-01-13,28.760330200195312,28.92561912536621,28.677684783935547,28.71900749206543,24.243024826049805,16978173
2020-01-14,28.71900749206543,28.801652908325195,28.429752349853516,28.801652908325195,24.312789916992188,12477898
2020-01-15,28.760330200195312,28.760330200195312,28.595041275024414,28.677684783935547,24.208139419555664,12987230
2020-01-16,28.677684783935547,28.677684783935547,28.51239585876465,28.595041275024414,24.138378143310547,11523975
2020-01-19,28.595041275024414,28.595041275024414,28.305784225463867,28.388429641723633,23.96396827697754,13254735
2020-01-20,28.34710693359375,28.595041275024414,28.264461517333984,28.595041275024414,24.138378143310547,8756076
2020-01-21,28.51239585876465,28.595041275024414,28.388429641723633,28.55371856689453,24.103492736816406,8517485
2020-01-22,28.471073150634766,28.51239585876465,28.388429641723633,28.471073150634766,24.033733367919922,6215751
2020-01-23,28.429752349853516,28.471073150634766,28.305784225463867,28.471073150634766,24.033733367919922,7192433
2020-01-26,28.264461517333984,28.388429641723633,28.14049530029297,28.34710693359375,23.92908477783203,9257143
2020-01-27,28.305784225463867,28.305784225463867,28.14049530029297,28.305784225463867,23.894203186035156,8758776
2020-01-28,28.264461517333984,28.305784225463867,28.14049530029297,28.305784225463867,23.894203186035156,8813615
2020-01-29,28.18181800842285,28.429752349853516,28.14049530029297,28.429752349853516,23.99884605407715,10761242
2020-01-30,28.429752349853516,28.429752349853516,28.223140716552734,28.223140716552734,23.824438095092773,6889782
2020-02-02,28.18181800842285,28.18181800842285,27.97520637512207,28.057851791381836,23.68490982055664,13991469
2020-02-03,27.97520637512207,28.099172592163086,27.933883666992188,28.057851791381836,23.68490982055664,10062499
2020-02-04,28.01652717590332,28.099172592163086,27.892560958862305,27.97520637512207,23.61514663696289,9112708
2020-02-05,27.933883666992188,28.057851791381836,27.76859474182129,27.809917449951172,23.475616455078125,11068032
2020-02-06,27.809917449951172,27.892560958862305,27.520660400390625,27.60330581665039,23.301206588745117,11614195
2020-02-09,27.561983108520508,28.14049530029297,27.107437133789062,28.14049530029297,23.75467300415039,21426588
2020-02-10,28.057851791381836,28.057851791381836,27.727272033691406,27.76859474182129,23.440736770629883,7540306
2020-02-11,27.727272033691406,27.809917449951172,27.561983108520508,27.644628524780273,23.336088180541992,5120739
2020-02-12,27.60330581665039,27.644628524780273,27.39669418334961,27.438016891479492,23.161678314208984,7201967
2020-02-13,27.438016891479492,27.520660400390625,26.942148208618164,27.355371475219727,23.091915130615234,18688399
2020-02-16,27.355371475219727,27.355371475219727,27.355371475219727,27.355371475219727,23.091915130615234,0
2020-02-17,27.107437133789062,27.438016891479492,27.06611442565918,27.355371475219727,23.091915130615234,9483416
2020-02-18,27.314048767089844,27.520660400390625,27.190082550048828,27.438016891479492,23.161678314208984,6499644
2020-02-19,27.438016891479492,27.60330581665039,27.39669418334961,27.60330581665039,23.301206588745117,5894103
2020-02-20,27.60330581665039,27.851238250732422,27.520660400390625,27.809917449951172,23.475616455078125,8693188
2020-02-23,27.933883666992188,28.223140716552734,27.685949325561523,28.14049530029297,23.75467300415039,13747169
2020-02-24,28.057851791381836,28.057851791381836,27.479337692260742,27.60330581665039,23.301206588745117,10156974
2020-02-25,27.438016891479492,27.76859474182129,27.314048767089844,27.685949325561523,23.370973587036133,10346653
2020-02-26,27.520660400390625,27.685949325561523,27.355371475219727,27.644628524780273,23.336088180541992,7981719
2020-02-27,27.479337692260742,27.561983108520508,27.355371475219727,27.561983108520508,23.26632308959961,21789663
2020-03-01,27.190082550048828,27.190082550048828,26.735536575317383,26.983470916748047,22.77797508239746,15937816
2020-03-02,27.06611442565918,27.39669418334961,27.06611442565918,27.107437133789062,22.88262367248535,14572666
2020-03-03,27.314048767089844,27.39669418334961,27.231403350830078,27.314048767089844,23.057031631469727,9742098
2020-03-04,27.190082550048828,27.355371475219727,27.06611442565918,27.314048767089844,23.057031631469727,10128925
2020-03-05,27.314048767089844,27.438016891479492,27.231403350830078,27.27272605895996,23.022151947021484,4802784
2020-03-08,26.363636016845703,26.363636016845703,24.710742950439453,24.79338836669922,20.929229736328125,28421368
2020-03-09,22.314048767089844,23.677684783935547,22.314048767089844,23.429752349853516,19.778120040893555,41132955
2020-03-10,24.132230758666992,25.74380111694336,24.132230758666992,25.74380111694336,21.731515884399414,31647450
2020-03-11,26.033056259155273,26.033056259155273,24.049585342407227,24.545454025268555,20.719934463500977,27448991
2020-03-12,23.966941833496094,24.46280860900879,23.14049530029297,23.966941833496094,20.23158836364746,25603130
2020-03-15,23.92561912536621,24.586776733398438,23.595041275024414,23.71900749206543,20.022296905517578,19211347
2020-03-16,23.223140716552734,23.388429641723633,22.851238250732422,22.97520637512207,19.39441680908203,15051263
2020-03-17,22.97520637512207,24.586776733398438,22.97520637512207,24.049585342407227,20.301349639892578,20313512
2020-03-18,24.049585342407227,24.752065658569336,23.92561912536621,23.966941833496094,20.23158836364746,16004656
2020-03-19,23.842975616455078,24.46280860900879,23.595041275024414,24.25619888305664,20.528003692626953,19234391
2020-03-22,24.008264541625977,24.338842391967773,23.760330200195312,23.884296417236328,20.213260650634766,8682535
2020-03-23,23.884296417236328,23.884296417236328,23.55371856689453,23.636362075805664,20.003433227539062,6432514
2020-03-24,24.09090805053711,24.66942024230957,24.09090805053711,24.380165100097656,20.632915496826172,12125193
2020-03-25,24.79338836669922,25.0,24.132230758666992,24.46280860900879,20.702856063842773,23931994
2020-03-26,24.504131317138672,24.79338836669922,24.504131317138672,24.710742950439453,20.91268539428711,6766584
2020-03-29,24.62809944152832,24.83470916748047,24.214876174926758,24.710742950439453,20.91268539428711,8134082
2020-03-30,24.752065658569336,24.83470916748047,24.62809944152832,24.752065658569336,20.947656631469727,5762749
2020-03-31,24.710742950439453,25.0,24.710742950439453,24.917354583740234,21.087535858154297,8024432
2020-04-01,24.876033782958984,25.413223266601562,24.710742950439453,25.289255142211914,21.40227508544922,11589101
2020-04-02,25.57851219177246,26.157024383544922,25.57851219177246,26.157024383544922,22.136667251586914,17442775
2020-04-05,26.48760223388672,26.90082550048828,26.033056259155273,26.033056259155273,22.031755447387695,29136819
2020-04-06,26.239669799804688,26.446279525756836,26.033056259155273,26.404958724975586,22.34649658203125,7230047
2020-04-07,26.404958724975586,26.446279525756836,26.198347091674805,26.446279525756836,22.3814697265625,7361770
2020-04-08,26.446279525756836,26.446279525756836,26.239669799804688,26.446279525756836,22.3814697265625,6699503
2020-04-09,26.446279525756836,26.570247650146484,26.363636016845703,26.48760223388672,22.41643524169922,9647112
2020-04-12,26.446279525756836,26.446279525756836,25.95041275024414,26.157024383544922,22.136667251586914,8958566
2020-04-13,26.198347091674805,26.280990600585938,25.661157608032227,25.702478408813477,21.751985549926758,8978691
2020-04-14,25.785123825073242,25.991735458374023,25.537189483642578,25.702478408813477,21.751985549926758,7166278
2020-04-15,25.661157608032227,25.661157608032227,25.24793243408203,25.37190055847168,21.47222328186035,5359154
2020-04-16,25.330577850341797,25.330577850341797,24.710742950439453,24.79338836669922,20.982627868652344,9234436
2020-04-19,24.83470916748047,25.041322708129883,24.79338836669922,24.917354583740234,21.087535858154297,5658347
2020-04-20,24.83470916748047,24.83470916748047,24.586776733398438,24.79338836669922,20.982627868652344,4886326
2020-04-21,24.380165100097656,24.586776733398438,23.92561912536621,24.29751968383789,20.562971115112305,7244393
2020-04-22,23.966941833496094,24.710742950439453,23.966941833496094,24.545454025268555,20.77280044555664,7185288
2020-04-23,24.79338836669922,24.958677291870117,24.66942024230957,24.79338836669922,20.982627868652344,5664648
2020-04-26,25.041322708129883,25.661157608032227,24.876033782958984,25.537189483642578,21.612104415893555,6697454
2020-04-27,25.537189483642578,25.702478408813477,25.24793243408203,25.454544067382812,21.542160034179688,5704086
2020-04-28,25.330577850341797,25.495866775512695,25.24793243408203,25.37190055847168,21.47222328186035,3756876
2020-04-29,25.413223266601562,25.619834899902344,25.413223266601562,25.57851219177246,21.647075653076172,4098787
2020-04-30,25.661157608032227,26.239669799804688,25.661157608032227,26.157024383544922,22.136667251586914,10318469
2020-05-03,24.79338836669922,24.958677291870117,24.504131317138672,24.79338836669922,20.982627868652344,10301328
2020-05-04,24.66942024230957,25.619834899902344,24.504131317138672,25.20661163330078,21.33233642578125,10440601
2020-05-05,25.661157608032227,26.07438087463379,25.619834899902344,25.867767333984375,21.89187240600586,13064143
2020-05-06,26.239669799804688,26.404958724975586,25.785123825073242,25.826446533203125,21.856901168823242,8286741
2020-05-07,25.661157608032227,25.785123825073242,25.330577850341797,25.619834899902344,21.68204689025879,7601435
2020-05-10,25.826446533203125,25.95041275024414,25.702478408813477,25.74380111694336,21.786958694458008,3408792
2020-05-11,25.454544067382812,25.74380111694336,24.917354583740234,25.537189483642578,21.612104415893555,5724594
2020-05-12,25.619834899902344,26.033056259155273,25.537189483642578,25.867767333984375,21.89187240600586,6202220
2020-05-13,25.95041275024414,26.07438087463379,25.867767333984375,25.909090042114258,21.92683982849121,5108868
2020-05-14,25.909090042114258,25.95041275024414,25.74380111694336,25.95041275024414,21.961814880371094,5002475
2020-05-17,26.280990600585938,26.446279525756836,26.198347091674805,26.404958724975586,22.34649658203125,10217636
2020-05-18,26.446279525756836,26.85950469970703,26.446279525756836,26.735536575317383,22.62626075744629,14302220
2020-05-19,26.85950469970703,28.01652717590332,26.818180084228516,27.561983108520508,23.325685501098633,28810841
2020-05-20,27.644628524780273,27.809917449951172,27.06611442565918,27.27272605895996,23.080888748168945,12168289
2020-05-21,27.60330581665039,27.644628524780273,27.231403350830078,27.27272605895996,23.382509231567383,19086462
2020-05-31,27.727272033691406,27.727272033691406,27.190082550048828,27.27272605895996,23.63446044921875,10370850
2020-06-01,27.231403350830078,27.314048767089844,27.148759841918945,27.190082550048828,23.562843322753906,8007592
2020-06-02,27.190082550048828,27.231403350830078,26.85950469970703,26.983470916748047,23.3837947845459,7188626
2020-06-03,27.107437133789062,27.190082550048828,26.85950469970703,27.06611442565918,23.455413818359375,7497426
2020-06-04,26.983470916748047,27.02479362487793,26.570247650146484,26.611570358276367,23.061504364013672,8375045
2020-06-07,26.818180084228516,26.983470916748047,26.735536575317383,26.776859283447266,23.204748153686523,4273229
2020-06-08,26.6942138671875,26.776859283447266,26.570247650146484,26.652891159057617,23.097318649291992,8484823
2020-06-09,26.5289249420166,26.6942138671875,26.5289249420166,26.6942138671875,23.133127212524414,5510463
2020-06-10,26.652891159057617,26.6942138671875,26.570247650146484,26.6942138671875,23.133127212524414,3905258
2020-06-11,26.611570358276367,26.735536575317383,26.48760223388672,26.735536575317383,23.168933868408203,4608683
2020-06-14,26.652891159057617,26.6942138671875,26.570247650146484,26.652891159057617,23.097318649291992,3798502
2020-06-15,26.611570358276367,26.6942138671875,26.570247650146484,26.652891159057617,23.097318649291992,4697861
2020-06-16,26.6942138671875,27.190082550048828,26.6942138671875,26.90082550048828,23.312175750732422,9408425
2020-06-17,26.942148208618164,27.02479362487793,26.85950469970703,26.983470916748047,23.3837947845459,6370152
2020-06-18,26.942148208618164,27.355371475219727,26.942148208618164,27.355371475219727,23.706085205078125,31011717
2020-06-21,27.438016891479492,27.438016891479492,27.190082550048828,27.190082550048828,23.562843322753906,5584567
2020-06-22,27.190082550048828,27.231403350830078,26.983470916748047,27.107437133789062,23.491228103637695,6643440
2020-06-23,27.107437133789062,27.231403350830078,26.942148208618164,27.190082550048828,23.562843322753906,4798205
2020-06-24,27.148759841918945,27.190082550048828,27.06611442565918,27.107437133789062,23.491228103637695,4166927
2020-06-25,26.983470916748047,27.06611442565918,26.942148208618164,27.02479362487793,23.41960906982422,5033468
2020-06-28,26.942148208618164,27.02479362487793,26.90082550048828,26.942148208618164,23.34798812866211,2740231
2020-06-29,26.942148208618164,27.02479362487793,26.90082550048828,26.983470916748047,23.3837947845459,3881170
2020-06-30,26.983470916748047,27.02479362487793,26.85950469970703,26.85950469970703,23.2763671875,4651056
2020-07-01,26.818180084228516,27.02479362487793,26.776859283447266,27.02479362487793,23.41960906982422,2985566
2020-07-02,26.983470916748047,27.190082550048828,26.983470916748047,27.190082550048828,23.562843322753906,5889084
2020-07-05,27.148759841918945,27.190082550048828,27.06611442565918,27.107437133789062,23.491228103637695,4805340
2020-07-06,27.06611442565918,27.355371475219727,27.02479362487793,27.231403350830078,23.598649978637695,11523539
2020-07-07,27.231403350830078,27.644628524780273,27.190082550048828,27.438016891479492,23.77770233154297,13568684
2020-07-08,27.438016891479492,27.561983108520508,27.355371475219727,27.479337692260742,23.813512802124023,6823309
2020-07-09,27.479337692260742,27.561983108520508,27.39669418334961,27.520660400390625,23.849323272705078,6086790
2020-07-12,27.520660400390625,27.76859474182129,27.479337692260742,27.644628524780273,23.956754684448242,6978547
2020-07-13,27.644628524780273,27.685949325561523,27.438016891479492,27.520660400390625,23.849323272705078,4526031
2020-07-14,27.561983108520508,27.561983108520508,27.314048767089844,27.561983108520508,23.8851318359375,4215021
2020-07-15,27.479337692260742,27.644628524780273,27.479337692260742,27.644628524780273,23.956754684448242,4748896
2020-07-16,27.60330581665039,27.644628524780273,27.520660400390625,27.60330581665039,23.92094612121582,3752863
2020-07-19,27.520660400390625,27.561983108520508,27.39669418334961,27.39669418334961,23.74188995361328,2222052
2020-07-20,27.355371475219727,27.39669418334961,27.148759841918945,27.355371475219727,23.706085205078125,7883479
2020-07-21,27.27272605895996,27.355371475219727,27.231403350830078,27.27272605895996,23.63446044921875,4452658
2020-07-22,27.314048767089844,27.314048767089844,27.190082550048828,27.27272605895996,23.63446044921875,3015167
2020-07-23,27.190082550048828,27.27272605895996,27.190082550048828,27.27272605895996,23.63446044921875,3105370
2020-07-26,27.06611442565918,27.190082550048828,26.983470916748047,27.06611442565918,23.455413818359375,5981893
2020-07-27,27.02479362487793,27.231403350830078,27.02479362487793,27.231403350830078,23.598649978637695,3985188
2020-07-28,27.231403350830078,27.27272605895996,27.190082550048828,27.27272605895996,23.63446044921875,4247246
2020-08-05,27.27272605895996,27.438016891479492,27.27272605895996,27.314048767089844,23.670270919799805,9182850
2020-08-06,27.314048767089844,27.355371475219727,27.231403350830078,27.231403350830078,23.598649978637695,4547696
2020-08-09,27.231403350830078,27.39669418334961,27.190082550048828,27.314048767089844,23.670270919799805,6244352
2020-08-10,27.314048767089844,27.39669418334961,27.314048767089844,27.355371475219727,23.706085205078125,6842142
2020-08-11,27.355371475219727,27.520660400390625,27.314048767089844,27.520660400390625,23.849323272705078,8422623
2020-08-12,27.355371475219727,27.39669418334961,27.27272605895996,27.39669418334961,23.995389938354492,5804975
2020-08-13,27.39669418334961,27.39669418334961,27.39669418334961,27.39669418334961,23.995389938354492,0
2020-08-16,27.685949325561523,27.685949325561523,27.561983108520508,27.561983108520508,24.14016342163086,4578272
2020-08-17,27.561983108520508,27.685949325561523,27.479337692260742,27.685949325561523,24.248741149902344,12979051
2020-08-18,27.644628524780273,28.099172592163086,27.60330581665039,28.099172592163086,24.610660552978516,16235730
2020-08-19,28.099172592163086,28.305784225463867,27.933883666992188,28.223140716552734,24.719234466552734,12832369
2020-08-20,28.099172592163086,28.305784225463867,28.099172592163086,28.223140716552734,24.719234466552734,10463709
2020-08-23,28.223140716552734,28.223140716552734,28.099172592163086,28.18181800842285,24.683042526245117,6293489
2020-08-24,28.18181800842285,28.842975616455078,28.14049530029297,28.842975616455078,25.26211929321289,20307392
2020-08-25,28.842975616455078,28.92561912536621,28.760330200195312,28.884296417236328,25.298309326171875,12982221
2020-08-26,28.842975616455078,28.884296417236328,28.677684783935547,28.842975616455078,25.26211929321289,6710375
2020-08-27,28.842975616455078,28.92561912536621,28.801652908325195,28.92561912536621,25.334501266479492,9928629
2020-08-30,28.92561912536621,29.132230758666992,28.884296417236328,29.008264541625977,25.40688705444336,11392686
2020-08-31,29.008264541625977,29.380165100097656,28.966941833496094,29.380165100097656,25.73261833190918,90226629
2020-09-01,29.29751968383789,29.338842391967773,29.09090805053711,29.132230758666992,25.51546287536621,11784458
2020-09-02,29.09090805053711,29.79338836669922,28.801652908325195,29.752065658569336,26.058351516723633,19946230
2020-09-03,29.752065658569336,30.082643508911133,29.66942024230957,29.752065658569336,26.058351516723633,17411419
2020-09-06,29.62809944152832,29.79338836669922,29.42148780822754,29.62809944152832,25.94976806640625,8102335
2020-09-07,29.62809944152832,29.752065658569336,29.504131317138672,29.545454025268555,25.87738800048828,8002447
2020-09-08,29.545454025268555,29.752065658569336,29.545454025268555,29.710742950439453,26.02215576171875,11106956
2020-09-09,29.545454025268555,29.62809944152832,29.42148780822754,29.586776733398438,25.9135799407959,8855234
2020-09-10,29.545454025268555,29.586776733398438,29.42148780822754,29.504131317138672,25.841196060180664,7403936
2020-09-13,29.504131317138672,29.79338836669922,29.42148780822754,29.710742950439453,26.02215576171875,11715585
2020-09-14,29.752065658569336,29.917354583740234,29.62809944152832,29.79338836669922,26.094539642333984,14098110
2020-09-15,29.79338836669922,29.958677291870117,29.710742950439453,29.876033782958984,26.16692352294922,17674197
2020-09-16,29.917354583740234,30.041322708129883,29.79338836669922,29.958677291870117,26.239309310913086,16247771
2020-09-17,30.0,30.537189483642578,29.958677291870117,30.289255142211914,26.528844833374023,74552211
2020-09-20,30.24793243408203,30.57851219177246,30.20661163330078,30.537189483642578,26.746000289916992,15540269
2020-09-21,30.537189483642578,30.702478408813477,30.454544067382812,30.537189483642578,26.746000289916992,16176954
2020-09-22,30.495866775512695,30.495866775512695,30.289255142211914,30.289255142211914,26.528844833374023,7456714
2020-09-24,30.24793243408203,30.37190055847168,30.123966217041016,30.330577850341797,26.56503677368164,7131498
2020-09-27,30.330577850341797,30.330577850341797,30.1652889251709,30.24793243408203,26.492650985717773,6810452
2020-09-28,30.24793243408203,30.289255142211914,30.082643508911133,30.20661163330078,26.456459045410156,11544722
2020-09-29,30.1652889251709,30.20661163330078,29.917354583740234,29.917354583740234,26.203113555908203,6821538
2020-09-30,29.83470916748047,29.876033782958984,29.545454025268555,29.66942024230957,25.9859619140625,6889927
2020-10-01,29.586776733398438,29.62809944152832,29.42148780822754,29.545454025268555,25.87738800048828,4355710
2020-10-04,29.338842391967773,29.338842391967773,29.008264541625977,29.008264541625977,25.40688705444336,4502020
2020-10-05,28.966941833496094,29.62809944152832,28.884296417236328,29.62809944152832,25.94976806640625,7615433
2020-10-06,29.62809944152832,29.876033782958984,29.62809944152832,29.62809944152832,25.94976806640625,7018438
2020-10-07,29.62809944152832,29.710742950439453,29.380165100097656,29.586776733398438,25.9135799407959,3525406
2020-10-08,29.586776733398438,29.752065658569336,29.545454025268555,29.752065658569336,26.058351516723633,3658318
2020-10-11,29.752065658569336,29.83470916748047,29.66942024230957,29.710742950439453,26.02215576171875,4595923
2020-10-12,29.710742950439453,29.752065658569336,29.586776733398438,29.710742950439453,26.02215576171875,3263680
2020-10-13,29.66942024230957,29.752065658569336,29.62809944152832,29.66942024230957,25.9859619140625,3302978
2020-10-14,29.66942024230957,29.710742950439453,29.586776733398438,29.586776733398438,25.9135799407959,3238505
2020-10-15,29.586776733398438,29.62809944152832,29.504131317138672,29.586776733398438,25.9135799407959,3778228
2020-10-18,29.504131317138672,29.66942024230957,29.504131317138672,29.62809944152832,25.94976806640625,2665164
2020-10-19,29.586776733398438,29.62809944152832,29.46280860900879,29.46280860900879,25.80499839782715,3060041
2020-10-20,29.338842391967773,29.42148780822754,29.132230758666992,29.338842391967773,25.69642448425293,4027470
2020-10-21,29.214876174926758,29.338842391967773,29.173553466796875,29.173553466796875,25.55165672302246,2869875
2020-10-22,29.173553466796875,29.173553466796875,29.008264541625977,29.173553466796875,25.55165672302246,3837228
2020-10-25,29.173553466796875,29.173553466796875,28.51239585876465,28.51239585876465,24.972579956054688,5313338
2020-10-26,28.51239585876465,28.92561912536621,28.099172592163086,28.18181800842285,24.683042526245117,7994206
2020-10-27,28.223140716552734,28.51239585876465,28.223140716552734,28.51239585876465,24.972579956054688,2794481
2020-10-28,28.51239585876465,28.51239585876465,28.14049530029297,28.264461517333984,24.755430221557617,3310080
2020-10-29,28.099172592163086,28.18181800842285,27.685949325561523,27.851238250732422,24.39350700378418,7838536
2020-11-01,27.809917449951172,27.933883666992188,27.685949325561523,27.76859474182129,24.32112693786621,2988286
2020-11-02,27.76859474182129,28.305784225463867,27.644628524780273,28.264461517333984,24.755430221557617,4496656
2020-11-03,28.305784225463867,28.760330200195312,28.305784225463867,28.429752349853516,24.900197982788086,5746015
2020-11-04,28.471073150634766,28.71900749206543,28.471073150634766,28.636362075805664,25.081159591674805,3215008
2020-11-05,28.636362075805664,28.636362075805664,28.429752349853516,28.595041275024414,25.04496955871582,3110272
2020-11-08,28.471073150634766,28.801652908325195,28.429752349853516,28.801652908325195,25.22593116760254,3446986
2020-11-09,28.842975616455078,29.338842391967773,28.842975616455078,29.338842391967773,25.69642448425293,8100476
2020-11-10,29.338842391967773,29.42148780822754,29.09090805053711,29.214876174926758,25.84395980834961,10880209
2020-11-11,29.214876174926758,29.338842391967773,29.132230758666992,29.338842391967773,25.9536190032959,5109026
2020-11-12,29.25619888305664,29.29751968383789,29.049585342407227,29.132230758666992,25.770849227905273,3220298
2020-11-15,29.09090805053711,29.25619888305664,29.049585342407227,29.173553466796875,25.807401657104492,4929100
2020-11-16,29.132230758666992,29.25619888305664,29.132230758666992,29.25619888305664,25.88051414489746,5024217
2020-11-17,29.25619888305664,29.338842391967773,29.214876174926758,29.338842391967773,25.9536190032959,5190057
2020-11-18,29.29751968383789,29.338842391967773,29.214876174926758,29.338842391967773,25.9536190032959,4405324
2020-11-19,29.25619888305664,29.380165100097656,29.214876174926758,29.25619888305664,25.88051414489746,3511315
2020-11-22,29.29751968383789,29.380165100097656,29.173553466796875,29.173553466796875,25.807401657104492,4165628
2020-11-23,29.173553466796875,29.338842391967773,29.132230758666992,29.338842391967773,25.9536190032959,5414975
2020-11-24,29.29751968383789,29.62809944152832,29.25619888305664,29.504131317138672,26.09984016418457,6892840
2020-11-25,29.545454025268555,29.752065658569336,29.504131317138672,29.504131317138672,26.09984016418457,8206568
2020-11-26,29.504131317138672,29.66942024230957,29.25619888305664,29.66942024230957,26.24605369567871,11382457
2020-11-29,29.545454025268555,29.66942024230957,29.504131317138672,29.545454025268555,26.136394500732422,3778039
2020-11-30,29.545454025268555,29.752065658569336,29.25619888305664,29.752065658569336,26.319162368774414,13008967
2020-12-01,29.46280860900879,29.752065658569336,29.46280860900879,29.710742950439453,26.282611846923828,4545033
2020-12-02,29.586776733398438,29.752065658569336,29.504131317138672,29.66942024230957,26.24605369567871,3610993
2020-12-03,29.62809944152832,29.62809944152832,29.545454025268555,29.62809944152832,26.209503173828125,2629749
2020-12-06,29.66942024230957,29.66942024230957,29.504131317138672,29.504131317138672,26.09984016418457,2302563
2020-12-07,29.46280860900879,29.504131317138672,29.29751968383789,29.46280860900879,26.063283920288086,4462207
2020-12-08,29.380165100097656,29.42148780822754,29.338842391967773,29.42148780822754,26.0267333984375,2494990
2020-12-09,29.42148780822754,29.504131317138672,29.338842391967773,29.46280860900879,26.063283920288086,2968987
2020-12-10,29.42148780822754,29.46280860900879,29.338842391967773,29.338842391967773,25.9536190032959,3166686
2020-12-13,29.338842391967773,29.380165100097656,29.25619888305664,29.25619888305664,25.88051414489746,2837548
2020-12-14,29.214876174926758,29.25619888305664,29.173553466796875,29.25619888305664,25.88051414489746,3345614
2020-12-15,29.173553466796875,29.46280860900879,29.173553466796875,29.29751968383789,25.917068481445312,4311416
2020-12-16,29.338842391967773,29.42148780822754,29.25619888305664,29.42148780822754,26.0267333984375,2877601
2020-12-17,29.380165100097656,29.42148780822754,29.09090805053711,29.09090805053711,25.734296798706055,11489530
2020-12-20,29.25619888305664,29.29751968383789,29.09090805053711,29.09090805053711,25.734296798706055,3409015
2020-12-21,28.92561912536621,29.049585342407227,28.636362075805664,28.760330200195312,25.44186019897461,8168937
2020-12-22,28.636362075805664,28.92561912536621,28.636362075805664,28.92561912536621,25.588075637817383,3507998
2020-12-23,28.92561912536621,28.92561912536621,28.801652908325195,28.842975616455078,25.514968872070312,2738813
2020-12-24,28.842975616455078,29.09090805053711,28.842975616455078,28.92561912536621,25.588075637817383,3876887
2020-12-27,28.884296417236328,29.049585342407227,28.801652908325195,28.966941833496094,25.6246337890625,2790324
2020-12-28,28.966941833496094,29.008264541625977,28.884296417236328,29.008264541625977,25.66118621826172,2750469
2020-12-29,28.966941833496094,29.008264541625977,28.801652908325195,29.008264541625977,25.66118621826172,3862225
2020-12-30,28.966941833496094,29.008264541625977,28.842975616455078,28.966941833496094,25.6246337890625,3854416
2020-12-31,28.966941833496094,29.049585342407227,28.884296417236328,28.92561912536621,25.588075637817383,3984239
2021-01-03,28.92561912536621,28.92561912536621,28.801652908325195,28.801652908325195,25.478418350219727,1974842
2021-01-04,28.801652908325195,28.92561912536621,28.760330200195312,28.801652908325195,25.478418350219727,2807501
2021-01-05,28.842975616455078,28.842975616455078,28.636362075805664,28.801652908325195,25.478418350219727,4695225
2021-01-06,28.801652908325195,28.884296417236328,28.677684783935547,28.760330200195312,25.44186019897461,3659585
2021-01-07,28.71900749206543,28.842975616455078,28.677684783935547,28.842975616455078,25.514968872070312,3905314
2021-01-10,28.92561912536621,29.132230758666992,28.884296417236328,28.92561912536621,25.588075637817383,4439506
2021-01-11,28.92561912536621,29.09090805053711,28.842975616455078,29.09090805053711,25.734296798706055,5483300
